x,skin_temp,bulk_temp,air_temp,precipitation,windspeed,solar_W,rel_humidity,air_pressure,datetime
1539666000.0,14.82,16.6,12.23,0.0,1.319,0.0,65.64,973.0,2018-10-16 07:00:00
1539669600.0,14.43,16.64,12.3,0.0,0.631,3.047,64.15,974.0,2018-10-16 08:00:00
1539673200.0,14.6,16.66,12.22,0.0,1.016,131.0,62.64,974.0,2018-10-16 09:00:00
1539676800.0,15.16,16.73,13.85,0.0,0.8959999999999999,276.6,65.24,974.0,2018-10-16 10:00:00
1539680400.0,15.98,16.78,14.69,0.0,2.153,416.7,73.55,974.0,2018-10-16 11:00:00
1539684000.0,16.31,16.86,15.59,0.0,1.6269999999999998,466.1,67.38,974.0,2018-10-16 12:00:00
1539687600.0,16.77,16.9,16.09,0.0,1.983,481.2,65.09,974.0,2018-10-16 13:00:00
1539691200.0,17.24,16.94,16.52,0.0,1.5119999999999998,501.0,61.52,974.0,2018-10-16 14:00:00
1539694800.0,17.89,17.08,17.05,0.0,1.121,505.9,62.2,974.0,2018-10-16 15:00:00
1539698400.0,18.37,17.11,17.65,0.0,1.3630000000000002,398.3,61.32,973.0,2018-10-16 16:00:00
1539702000.0,18.54,17.06,18.23,0.0,0.708,238.6,58.04,973.0,2018-10-16 17:00:00
1539705600.0,18.8,16.87,18.99,0.0,0.73,70.27,58.84,973.0,2018-10-16 18:00:00
1539709200.0,17.77,16.76,17.13,0.0,1.548,0.0,71.19,974.0,2018-10-16 19:00:00
1539712800.0,16.3,16.7,15.79,0.0,0.508,0.0,63.62,974.0,2018-10-16 20:00:00
1539716400.0,15.65,16.63,16.09,0.0,0.659,0.0,49.9,975.0,2018-10-16 21:00:00
1539720000.0,15.45,16.59,14.37,0.0,1.6869999999999998,0.0,54.13,975.0,2018-10-16 22:00:00
1539723600.0,14.94,16.52,12.8,0.0,1.802,0.0,60.37,975.0,2018-10-16 23:00:00
1539727200.0,14.66,16.47,12.35,0.0,1.656,0.0,63.51,975.0,2018-10-17 00:00:00
1539730800.0,14.58,16.43,11.62,0.0,1.988,0.0,66.72,975.0,2018-10-17 01:00:00
1539734400.0,14.45,16.43,11.04,0.0,2.317,0.0,68.7,975.0,2018-10-17 02:00:00
1539738000.0,14.25,16.37,10.58,0.0,2.281,0.0,69.09,975.0,2018-10-17 03:00:00
1539741600.0,14.2,16.34,10.64,0.0,2.24,0.0,68.86,975.0,2018-10-17 04:00:00
1539745200.0,14.09,16.46,9.78,0.0,2.178,0.0,74.55,974.0,2018-10-17 05:00:00
1539748800.0,13.91,16.48,9.46,0.0,1.768,0.0,73.86,974.0,2018-10-17 06:00:00
1539752400.0,13.82,16.49,9.65,0.0,1.781,0.0,72.87,974.0,2018-10-17 07:00:00
1539756000.0,13.84,16.48,9.86,0.0,1.5730000000000002,6.584,75.58,975.0,2018-10-17 08:00:00
1539759600.0,14.0,16.53,10.73,0.0,1.693,160.9,83.5,975.0,2018-10-17 09:00:00
1539763200.0,15.05,16.52,13.03,0.0,1.869,333.6,79.57,975.0,2018-10-17 10:00:00
1539766800.0,15.47,16.59,13.39,0.0,1.234,324.1,76.87,975.0,2018-10-17 11:00:00
1539770400.0,15.83,16.65,13.92,0.0,1.224,383.5,77.55,974.0,2018-10-17 12:00:00
1539774000.0,16.29,16.73,14.75,0.0,1.675,507.1,74.41,974.0,2018-10-17 13:00:00
1539777600.0,16.76,16.86,15.59,0.0,1.291,447.3,68.97,973.0,2018-10-17 14:00:00
1539781200.0,17.2,16.99,15.67,0.0,0.701,467.6,69.77,973.0,2018-10-17 15:00:00
1539784800.0,17.93,17.07,16.79,0.0,1.113,335.5,66.38,972.0,2018-10-17 16:00:00
1539788400.0,17.87,17.1,18.16,0.0,2.404,247.1,58.7,972.0,2018-10-17 17:00:00
1539792000.0,18.29,17.11,19.94,0.0,2.427,64.33,41.54,971.0,2018-10-17 18:00:00
1539795600.0,17.87,17.04,18.61,0.0,1.7719999999999998,0.0,47.15,972.0,2018-10-17 19:00:00
1539799200.0,16.87,16.89,17.45,0.0,1.2919999999999998,0.0,50.41,972.0,2018-10-17 20:00:00
1539802800.0,16.33,16.9,16.67,0.0,1.249,0.0,53.08,972.0,2018-10-17 21:00:00
1539806400.0,16.05,16.82,16.79,0.0,1.149,0.0,52.81,973.0,2018-10-17 22:00:00
1539810000.0,16.02,16.73,16.64,0.0,1.1840000000000002,0.0,52.72,973.0,2018-10-17 23:00:00
1539813600.0,16.16,16.72,16.17,0.0,2.41,0.0,66.72,973.0,2018-10-18 00:00:00
1539817200.0,15.79,16.7,14.48,0.0,1.481,0.0,72.84,973.0,2018-10-18 01:00:00
1539820800.0,15.09,16.68,12.87,0.0,0.787,0.0,72.73,973.0,2018-10-18 02:00:00
1539824400.0,14.85,16.7,12.75,0.0,1.241,0.0,81.5,973.0,2018-10-18 03:00:00
1539828000.0,14.77,16.68,13.41,0.0,0.805,0.0,80.5,973.0,2018-10-18 04:00:00
1539831600.0,14.77,16.69,13.42,0.0,1.138,0.0,77.29,973.0,2018-10-18 05:00:00
1539835200.0,14.84,16.69,12.93,0.0,0.943,0.0,82.5,973.0,2018-10-18 06:00:00
1539838800.0,14.55,16.67,12.43,0.0,0.862,0.0,88.9,973.0,2018-10-18 07:00:00
1539842400.0,14.61,16.7,12.84,0.0,0.708,0.982,81.0,973.0,2018-10-18 08:00:00
1539846000.0,14.88,16.69,13.42,0.0,2.161,106.0,72.39,973.0,2018-10-18 09:00:00
1539849600.0,15.63,16.68,14.51,0.0,3.2880000000000003,264.1,69.03,973.0,2018-10-18 10:00:00
1539853200.0,16.19,16.73,15.65,0.0,4.114,397.1,64.26,973.0,2018-10-18 11:00:00
1539856800.0,16.46,16.75,16.49,0.0,4.137,493.5,61.23,974.0,2018-10-18 12:00:00
1539860400.0,16.97,16.86,17.41,0.0,3.981,547.8,58.28,973.0,2018-10-18 13:00:00
1539864000.0,17.54,16.96,18.35,0.0,4.297,525.1,53.25,972.0,2018-10-18 14:00:00
1539867600.0,17.84,17.04,18.97,0.0,3.475,480.3,52.35,972.0,2018-10-18 15:00:00
1539871200.0,17.92,17.03,18.1,0.0,2.659,367.8,61.87,972.0,2018-10-18 16:00:00
1539874800.0,18.01,17.02,18.48,0.0,1.928,231.4,61.18,971.0,2018-10-18 17:00:00
1539878400.0,18.23,17.05,18.84,0.0,1.702,81.2,59.93,971.0,2018-10-18 18:00:00
1539882000.0,17.9,16.96,19.48,0.0,3.389,0.0,44.72,972.0,2018-10-18 19:00:00
1539885600.0,17.16,16.9,18.22,0.0,2.881,0.0,46.76,972.0,2018-10-18 20:00:00
1539889200.0,16.84,16.86,17.77,0.0,3.579,0.0,51.18,973.0,2018-10-18 21:00:00
1539892800.0,16.73,16.8,17.26,0.0,3.464,0.0,56.12,973.0,2018-10-18 22:00:00
1539896400.0,16.54,16.79,16.91,0.0,3.124,0.0,58.83,973.0,2018-10-18 23:00:00
1539900000.0,16.5,16.78,16.69,0.0,3.555,0.0,59.03,974.0,2018-10-19 00:00:00
1539903600.0,16.38,16.74,16.29,0.0,4.082,0.0,61.3,974.0,2018-10-19 01:00:00
1539907200.0,16.16,16.66,15.69,0.0,3.411,0.0,64.37,974.0,2018-10-19 02:00:00
1539910800.0,15.96,16.6,15.06,0.0,3.023,0.0,67.26,974.0,2018-10-19 03:00:00
1539914400.0,15.66,16.63,14.3,0.0,2.04,0.0,71.26,974.0,2018-10-19 04:00:00
1539918000.0,15.44,16.66,13.92,0.0,2.0340000000000003,0.0,72.92,974.0,2018-10-19 05:00:00
1539921600.0,15.34,16.66,13.55,0.0,2.047,0.0,74.96,975.0,2018-10-19 06:00:00
1539925200.0,15.23,16.66,13.24,0.0,1.922,0.0,77.49,975.0,2018-10-19 07:00:00
1539928800.0,15.18,16.66,13.06,0.0,1.831,1.515,79.38,976.0,2018-10-19 08:00:00
1539932400.0,15.11,16.66,13.04,0.0,1.907,100.5,79.99,976.0,2018-10-19 09:00:00
1539936000.0,15.44,16.66,13.86,0.0,2.357,243.1,77.82,976.0,2018-10-19 10:00:00
1539939600.0,15.94,16.69,14.65,0.0,3.57,383.9,73.65,977.0,2018-10-19 11:00:00
1539943200.0,16.29,16.71,15.53,0.0,2.967,334.2,70.1,977.0,2018-10-19 12:00:00
1539946800.0,16.59,16.73,16.2,0.0,2.564,556.3,66.94,976.0,2018-10-19 13:00:00
1539950400.0,16.94,16.79,16.03,0.0,3.277,425.7,72.22,976.0,2018-10-19 14:00:00
1539954000.0,16.88,16.81,16.15,0.0,3.075,404.1,74.22,976.0,2018-10-19 15:00:00
1539957600.0,17.1,16.87,17.01,0.0,2.543,360.4,71.82,976.0,2018-10-19 16:00:00
1539961200.0,17.68,16.93,17.31,0.0,1.015,189.5,70.83,976.0,2018-10-19 17:00:00
1539964800.0,17.88,16.9,16.99,0.0,0.524,52.13,75.27,976.0,2018-10-19 18:00:00
1539968400.0,17.14,16.89,16.84,0.0,1.269,0.0,66.81,977.0,2018-10-19 19:00:00
1539972000.0,16.48,16.86,16.2,0.0,1.715,0.0,65.67,977.0,2018-10-19 20:00:00
1539975600.0,16.13,16.83,15.79,0.0,1.6740000000000002,0.0,66.16,978.0,2018-10-19 21:00:00
1539979200.0,15.91,16.81,15.23,0.0,2.205,0.0,66.59,978.0,2018-10-19 22:00:00
1539982800.0,15.67,16.74,14.27,0.0,1.621,0.0,73.23,979.0,2018-10-19 23:00:00
1539986400.0,15.63,16.7,14.31,0.0,1.943,0.0,75.8,979.0,2018-10-20 00:00:00
1539990000.0,15.45,16.64,14.02,0.0,2.141,0.0,77.52,979.0,2018-10-20 01:00:00
1539993600.0,15.29,16.61,13.65,0.0,1.867,0.0,78.98,979.0,2018-10-20 02:00:00
1539997200.0,15.25,16.57,13.43,0.0,1.946,0.0,80.1,979.0,2018-10-20 03:00:00
1540000800.0,15.21,16.58,13.21,0.0,2.042,0.0,81.0,979.0,2018-10-20 04:00:00
1540004400.0,15.14,16.57,13.0,0.0,2.421,0.0,81.8,980.0,2018-10-20 05:00:00
1540008000.0,15.11,16.55,12.61,0.0,2.9410000000000003,0.0,83.8,980.0,2018-10-20 06:00:00
1540011600.0,15.02,16.54,12.42,0.0,2.85,0.0,85.7,980.0,2018-10-20 07:00:00
1540015200.0,15.2,16.47,12.17,0.0,3.665,0.753,87.0,981.0,2018-10-20 08:00:00
1540018800.0,15.35,16.49,12.11,0.0,3.039,18.07,87.5,982.0,2018-10-20 09:00:00
1540022400.0,15.45,16.5,12.32,0.0,2.774,67.75,86.0,983.0,2018-10-20 10:00:00
1540026000.0,15.57,16.5,12.82,0.0,2.9160000000000004,111.9,81.4,983.0,2018-10-20 11:00:00
1540029600.0,15.68,16.51,13.03,0.0,2.985,258.0,78.75,983.0,2018-10-20 12:00:00
1540033200.0,15.61,16.54,13.41,0.0,3.956,537.9,77.92,983.0,2018-10-20 13:00:00
1540036800.0,15.77,16.59,13.33,0.0,5.297999999999999,526.6,80.4,982.0,2018-10-20 14:00:00
1540040400.0,15.94,16.63,13.58,0.0,4.274,467.9,79.75,982.0,2018-10-20 15:00:00
1540044000.0,16.25,16.67,14.01,0.0,2.952,361.2,80.2,981.0,2018-10-20 16:00:00
1540047600.0,16.77,16.69,14.76,0.0,1.139,210.5,75.65,981.0,2018-10-20 17:00:00
1540051200.0,16.97,16.67,15.53,0.0,1.254,63.04,72.99,981.0,2018-10-20 18:00:00
1540054800.0,16.77,16.65,16.99,0.0,2.292,0.0,59.28,981.0,2018-10-20 19:00:00
1540058400.0,16.29,16.61,16.4,0.0,3.5380000000000003,0.0,61.93,981.0,2018-10-20 20:00:00
1540062000.0,16.07,16.59,15.72,0.0,3.4360000000000004,0.0,66.87,982.0,2018-10-20 21:00:00
1540065600.0,15.84,16.53,14.97,0.0,3.0780000000000003,0.0,69.89,982.0,2018-10-20 22:00:00
1540069200.0,15.73,16.46,14.79,0.0,3.397,0.0,69.64,982.0,2018-10-20 23:00:00
1540072800.0,15.63,16.46,14.44,0.0,2.906,0.0,71.72,982.0,2018-10-21 00:00:00
1540076400.0,15.38,16.5,13.93,0.0,2.036,0.0,73.26,982.0,2018-10-21 01:00:00
1540080000.0,15.36,16.5,13.66,0.0,2.222,0.0,75.01,982.0,2018-10-21 02:00:00
1540083600.0,15.21,16.49,13.05,0.0,1.882,0.0,76.89,982.0,2018-10-21 03:00:00
1540087200.0,15.01,16.45,12.92,0.0,2.774,0.0,78.85,981.0,2018-10-21 04:00:00
1540090800.0,15.1,16.44,12.65,0.0,2.817,0.0,80.3,981.0,2018-10-21 05:00:00
1540094400.0,14.87,16.41,12.07,0.0,2.349,0.0,84.0,981.0,2018-10-21 06:00:00
1540098000.0,14.66,16.36,11.78,0.0,2.336,0.0,84.8,981.0,2018-10-21 07:00:00
1540101600.0,14.62,16.35,11.48,0.0,1.996,0.0,85.9,981.0,2018-10-21 08:00:00
1540105200.0,14.42,16.35,10.87,0.0,2.172,59.47,87.6,981.0,2018-10-21 09:00:00
1540108800.0,14.62,16.34,11.71,0.0,3.135,187.5,83.4,981.0,2018-10-21 10:00:00
1540112400.0,14.86,16.34,11.97,0.0,4.89,336.0,80.7,981.0,2018-10-21 11:00:00
1540116000.0,15.08,16.39,12.41,0.0,5.42,480.8,78.52,980.0,2018-10-21 12:00:00
1540119600.0,15.27,16.43,12.73,0.0,4.718999999999999,539.7,77.09,980.0,2018-10-21 13:00:00
1540123200.0,15.8,16.47,14.11,0.0,4.039,541.0,71.97,979.0,2018-10-21 14:00:00
1540126800.0,16.18,16.49,14.68,0.0,4.416,481.0,72.96,978.0,2018-10-21 15:00:00
1540130400.0,16.13,16.48,14.05,0.0,4.686,381.3,75.71,978.0,2018-10-21 16:00:00
1540134000.0,16.33,16.48,15.36,0.0,3.222,227.2,68.03,977.0,2018-10-21 17:00:00
1540137600.0,16.8,16.62,16.74,0.0,3.3760000000000003,71.11,49.8,977.0,2018-10-21 18:00:00
1540141200.0,16.47,16.48,15.79,0.0,3.616,0.0,49.26,977.0,2018-10-21 19:00:00
1540144800.0,15.73,16.41,14.37,0.0,3.547,0.0,62.44,977.0,2018-10-21 20:00:00
1540148400.0,15.29,16.36,13.77,0.0,4.388999999999999,0.0,65.86,977.0,2018-10-21 21:00:00
1540152000.0,15.2,16.32,13.34,0.0,4.231,0.0,69.35,977.0,2018-10-21 22:00:00
1540155600.0,15.07,16.29,13.16,0.0,3.868,0.0,68.52,977.0,2018-10-21 23:00:00
1540159200.0,14.94,16.27,12.77,0.0,4.614,0.0,67.52,977.0,2018-10-22 00:00:00
1540162800.0,14.83,16.21,12.27,0.0,5.228,0.0,67.03,978.0,2018-10-22 01:00:00
1540166400.0,14.5,16.04,11.66,0.0,5.0360000000000005,0.0,67.51,978.0,2018-10-22 02:00:00
1540170000.0,14.3,16.16,10.84,0.0,4.459,0.0,67.67,978.0,2018-10-22 03:00:00
1540173600.0,14.11,16.2,10.26,0.0,4.611000000000001,0.0,68.14,978.0,2018-10-22 04:00:00
1540177200.0,13.83,16.18,9.31,0.0,2.681,0.0,71.57,978.0,2018-10-22 05:00:00
1540180800.0,13.59,16.14,8.56,0.0,3.882,0.0,71.53,978.0,2018-10-22 06:00:00
1540184400.0,13.44,16.11,8.14,0.0,4.25,0.0,71.53,979.0,2018-10-22 07:00:00
1540188000.0,13.22,16.08,7.841,0.0,3.097,0.0,71.52,979.0,2018-10-22 08:00:00
1540191600.0,13.3,16.07,7.718999999999999,0.0,3.237,136.4,72.47,980.0,2018-10-22 09:00:00
1540195200.0,13.67,16.07,8.55,0.0,3.722,256.7,73.01,980.0,2018-10-22 10:00:00
1540198800.0,13.78,16.03,9.4,0.0,4.309,396.3,72.8,980.0,2018-10-22 11:00:00
1540202400.0,14.14,16.06,10.47,0.0,3.944,505.3,70.76,980.0,2018-10-22 12:00:00
1540206000.0,14.62,16.08,11.42,0.0,4.72,563.2,72.18,980.0,2018-10-22 13:00:00
1540209600.0,14.89,16.09,12.78,0.0,4.355,560.4,60.85,979.0,2018-10-22 14:00:00
1540213200.0,15.71,16.1,15.29,0.0,4.672,504.4,41.75,979.0,2018-10-22 15:00:00
1540216800.0,16.17,16.18,15.96,0.0,5.893,397.9,39.99,979.0,2018-10-22 16:00:00
1540220400.0,16.31,16.27,16.15,0.0,5.586,238.5,39.01,979.0,2018-10-22 17:00:00
1540224000.0,16.2,16.11,15.62,0.0,5.088,68.74,41.88,979.0,2018-10-22 18:00:00
1540227600.0,15.59,15.97,14.56,0.0,4.705,0.0,41.34,980.0,2018-10-22 19:00:00
1540231200.0,14.99,15.94,13.56,0.0,5.4510000000000005,0.0,46.12,981.0,2018-10-22 20:00:00
1540234800.0,14.77,15.92,13.04,0.0,5.744,0.0,49.88,982.0,2018-10-22 21:00:00
1540238400.0,14.51,15.69,12.65,0.0,5.335,0.0,51.92,982.0,2018-10-22 22:00:00
1540242000.0,14.52,15.83,12.64,0.0,5.093999999999999,0.0,52.44,983.0,2018-10-22 23:00:00
1540245600.0,14.53,15.84,12.4,0.0,4.917,0.0,54.46,983.0,2018-10-23 00:00:00
1540249200.0,14.43,15.79,12.26,0.0,5.011,0.0,55.04,983.0,2018-10-23 01:00:00
1540252800.0,14.4,15.77,11.98,0.0,4.122,0.0,56.99,983.0,2018-10-23 02:00:00
1540256400.0,14.27,15.76,11.75,0.0,4.827,0.0,57.91,983.0,2018-10-23 03:00:00
1540260000.0,14.19,15.74,11.54,0.0,4.348,0.0,59.0,983.0,2018-10-23 04:00:00
1540263600.0,14.04,15.69,11.04,0.0,4.814,0.0,59.18,984.0,2018-10-23 05:00:00
1540267200.0,13.81,15.68,10.52,0.0,3.4410000000000003,0.0,61.99,984.0,2018-10-23 06:00:00
1540270800.0,13.77,15.67,10.33,0.0,3.519,0.0,63.0,984.0,2018-10-23 07:00:00
1540274400.0,13.54,15.63,9.29,0.0,2.772,0.0,70.15,984.0,2018-10-23 08:00:00
1540278000.0,13.3,15.6,8.88,0.0,3.621,101.3,69.55,985.0,2018-10-23 09:00:00
1540281600.0,13.38,15.62,9.39,0.0,2.406,249.5,70.31,985.0,2018-10-23 10:00:00
1540285200.0,13.85,15.68,10.95,0.0,3.54,401.9,64.67,985.0,2018-10-23 11:00:00
1540288800.0,14.36,15.67,12.34,0.0,3.184,503.7,59.22,985.0,2018-10-23 12:00:00
1540292400.0,14.81,15.71,12.28,0.0,3.611,445.8,65.77,985.0,2018-10-23 13:00:00
1540296000.0,14.86,15.74,12.54,0.0,2.963,554.3,67.72,984.0,2018-10-23 14:00:00
1540299600.0,15.24,15.78,13.47,0.0,2.773,474.7,64.2,983.0,2018-10-23 15:00:00
1540303200.0,15.71,15.77,13.88,0.0,1.3430000000000002,382.3,61.35,983.0,2018-10-23 16:00:00
1540306800.0,16.24,15.82,14.7,0.0,0.923,201.2,58.82,983.0,2018-10-23 17:00:00
1540310400.0,16.46,15.77,14.93,0.0,0.591,50.48,59.45,982.0,2018-10-23 18:00:00
1540314000.0,15.85,15.74,13.41,0.0,0.774,0.0,66.16,982.0,2018-10-23 19:00:00
1540317600.0,14.25,15.64,11.3,0.0,1.45,0.0,74.86,983.0,2018-10-23 20:00:00
1540321200.0,13.49,15.57,9.83,0.0,1.469,0.0,68.86,983.0,2018-10-23 21:00:00
1540324800.0,13.37,15.64,9.2,0.0,1.597,0.0,64.27,983.0,2018-10-23 22:00:00
1540328400.0,12.99,15.58,9.48,0.0,1.26,0.0,58.72,983.0,2018-10-23 23:00:00
1540332000.0,13.01,15.58,9.16,0.0,1.131,0.0,55.81,983.0,2018-10-24 00:00:00
1540335600.0,13.49,15.54,9.84,0.0,0.8759999999999999,0.0,53.02,983.0,2018-10-24 01:00:00
1540339200.0,13.69,15.53,10.67,0.0,1.192,0.0,58.96,983.0,2018-10-24 02:00:00
1540342800.0,13.43,15.47,9.97,0.0,1.702,0.0,65.0,982.0,2018-10-24 03:00:00
1540346400.0,13.6,15.38,9.68,0.0,1.716,0.0,47.52,982.0,2018-10-24 04:00:00
1540350000.0,13.25,15.34,9.45,0.0,1.884,0.0,49.21,982.0,2018-10-24 05:00:00
1540353600.0,12.83,15.28,8.57,0.0,1.994,0.0,47.88,982.0,2018-10-24 06:00:00
1540357200.0,12.99,15.24,8.16,0.0,1.981,0.0,47.88,982.0,2018-10-24 07:00:00
1540360800.0,13.32,15.32,9.38,0.0,1.325,0.0,46.67,982.0,2018-10-24 08:00:00
1540364400.0,13.28,15.29,9.0,0.0,1.69,54.96,47.85,982.0,2018-10-24 09:00:00
1540368000.0,13.72,15.34,10.23,0.0,0.924,124.6,53.3,983.0,2018-10-24 10:00:00
1540371600.0,14.33,15.41,12.08,0.0,1.897,388.2,64.9,983.0,2018-10-24 11:00:00
1540375200.0,14.61,15.42,12.21,0.0,1.021,201.7,66.52,982.0,2018-10-24 12:00:00
1540378800.0,15.18,15.45,13.66,0.0,0.927,207.3,60.2,981.0,2018-10-24 13:00:00
1540382400.0,15.5,15.49,14.18,0.0,2.568,214.0,62.59,981.0,2018-10-24 14:00:00
1540386000.0,15.83,15.54,16.11,0.0,2.356,194.6,67.43,980.0,2018-10-24 15:00:00
1540389600.0,16.29,15.59,16.23,0.0,1.906,349.3,65.76,980.0,2018-10-24 16:00:00
1540393200.0,16.61,15.65,16.71,0.0,2.572,221.0,68.57,979.0,2018-10-24 17:00:00
1540396800.0,16.58,15.6,16.94,0.0,2.476,57.49,68.03,980.0,2018-10-24 18:00:00
1540400400.0,16.26,15.57,17.38,0.0,2.26,0.0,61.29,980.0,2018-10-24 19:00:00
1540404000.0,15.74,15.46,16.5,0.0,2.363,0.0,59.95,980.0,2018-10-24 20:00:00
1540407600.0,15.08,15.45,15.27,0.0,1.854,0.0,64.31,979.0,2018-10-24 21:00:00
1540411200.0,15.03,15.44,15.2,0.0,2.9360000000000004,0.0,65.34,979.0,2018-10-24 22:00:00
1540414800.0,15.05,15.39,15.02,0.0,3.108,0.0,67.44,980.0,2018-10-24 23:00:00
1540418400.0,14.89,15.4,14.27,0.0,4.2410000000000005,0.0,70.73,979.0,2018-10-25 00:00:00
1540422000.0,14.66,15.4,13.57,0.0,4.182,0.0,73.81,979.0,2018-10-25 01:00:00
1540425600.0,14.51,15.37,13.01,0.0,3.488,0.0,76.14,979.0,2018-10-25 02:00:00
1540429200.0,14.3,15.32,12.49,0.0,3.168,0.0,78.67,979.0,2018-10-25 03:00:00
1540432800.0,14.1,15.28,12.31,0.0,2.95,0.0,79.07,979.0,2018-10-25 04:00:00
1540436400.0,13.99,15.24,12.0,0.0,2.849,0.0,79.29,978.0,2018-10-25 05:00:00
1540440000.0,14.01,15.31,11.92,0.0,2.526,0.0,79.74,978.0,2018-10-25 06:00:00
1540443600.0,13.96,15.32,11.97,0.0,2.424,0.0,78.53,978.0,2018-10-25 07:00:00
1540447200.0,13.84,15.32,11.98,0.0,1.122,0.0,77.93,978.0,2018-10-25 08:00:00
1540450800.0,13.44,15.31,10.6,0.0,0.909,100.2,84.2,978.0,2018-10-25 09:00:00
1540454400.0,13.89,15.31,11.84,0.0,1.999,253.4,88.1,978.0,2018-10-25 10:00:00
1540458000.0,14.23,15.39,11.99,0.0,2.168,369.2,87.6,978.0,2018-10-25 11:00:00
1540461600.0,14.56,15.45,12.5,0.0,2.676,354.6,83.8,977.0,2018-10-25 12:00:00
1540465200.0,14.9,15.51,12.97,0.0,1.754,535.1,81.7,976.0,2018-10-25 13:00:00
1540468800.0,15.48,15.62,13.79,0.0,1.666,527.9,78.06,975.0,2018-10-25 14:00:00
1540472400.0,15.88,15.77,13.91,0.0,1.255,462.2,77.26,975.0,2018-10-25 15:00:00
1540476000.0,16.69,15.88,15.37,0.0,0.7090000000000001,348.0,70.57,974.0,2018-10-25 16:00:00
1540479600.0,17.19,15.88,15.75,0.0,1.1740000000000002,200.5,71.92,974.0,2018-10-25 17:00:00
1540483200.0,17.16,15.64,15.78,0.0,1.45,51.6,75.1,973.0,2018-10-25 18:00:00
1540486800.0,15.84,15.51,14.34,0.0,0.892,0.0,79.7,973.0,2018-10-25 19:00:00
1540490400.0,14.52,15.39,12.83,0.0,0.991,0.0,82.1,973.0,2018-10-25 20:00:00
1540494000.0,13.93,15.39,11.74,0.0,1.039,0.0,85.8,973.0,2018-10-25 21:00:00
1540497600.0,13.51,15.36,10.92,0.0,1.177,0.0,84.2,973.0,2018-10-25 22:00:00
1540501200.0,13.42,15.35,10.43,0.0,1.952,0.0,81.5,973.0,2018-10-25 23:00:00
1540504800.0,13.27,15.34,9.72,0.0,1.942,0.0,84.8,973.0,2018-10-26 00:00:00
1540508400.0,12.94,15.31,8.72,0.0,1.631,0.0,82.8,973.0,2018-10-26 01:00:00
1540512000.0,12.81,15.33,8.06,0.0,2.055,0.0,82.6,972.0,2018-10-26 02:00:00
1540515600.0,12.64,15.28,7.62,0.0,2.193,0.0,85.5,972.0,2018-10-26 03:00:00
1540519200.0,12.45,15.27,7.244,0.0,1.964,0.0,86.2,971.0,2018-10-26 04:00:00
1540522800.0,12.33,15.28,7.023,0.0,1.794,0.4529999999999999,90.2,971.0,2018-10-26 05:00:00
1540526400.0,12.04,15.28,8.49,0.0,2.022,0.0,96.5,971.0,2018-10-26 06:00:00
1540530000.0,12.51,15.29,9.16,0.0,3.4360000000000004,0.0,99.6,970.0,2018-10-26 07:00:00
1540533600.0,13.41,15.24,8.22,0.0,1.575,0.03,100.8,970.0,2018-10-26 08:00:00
1540537200.0,13.32,15.26,8.19,0.0,1.535,15.28,101.1,970.0,2018-10-26 09:00:00
1540540800.0,13.58,15.27,8.83,0.0,2.009,48.58,100.5,970.0,2018-10-26 10:00:00
1540544400.0,13.75,15.26,9.0,0.0,3.062,73.02,98.1,970.0,2018-10-26 11:00:00
1540548000.0,13.87,15.28,9.29,0.0,1.864,93.2,96.6,969.0,2018-10-26 12:00:00
1540551600.0,13.99,15.34,9.79,0.0,2.593,293.0,93.2,969.0,2018-10-26 13:00:00
1540555200.0,14.2,15.45,10.49,0.0,2.355,532.0,90.2,968.0,2018-10-26 14:00:00
1540558800.0,14.65,15.55,11.46,0.0,1.624,419.7,85.4,967.0,2018-10-26 15:00:00
1540562400.0,15.0,15.55,12.05,0.0,1.325,379.8,83.2,966.0,2018-10-26 16:00:00
1540566000.0,15.09,15.57,12.38,0.0,1.425,94.7,85.3,965.0,2018-10-26 17:00:00
1540569600.0,14.99,15.57,12.78,0.0,0.669,9.64,85.7,965.0,2018-10-26 18:00:00
1540573200.0,15.06,15.54,14.77,0.0,2.252,0.0,68.84,965.0,2018-10-26 19:00:00
1540576800.0,15.39,15.48,15.45,0.0,4.795,0.0,63.04,965.0,2018-10-26 20:00:00
1540580400.0,15.45,15.44,15.25,0.0,3.682,0.0,63.78,965.0,2018-10-26 21:00:00
1540584000.0,15.31,15.38,15.13,0.0,2.562,0.0,61.6,965.0,2018-10-26 22:00:00
1540587600.0,15.23,15.32,14.74,0.0,2.267,0.0,64.09,965.0,2018-10-26 23:00:00
1540591200.0,15.18,15.29,15.08,0.0,2.948,0.0,58.13,965.0,2018-10-27 00:00:00
1540594800.0,15.31,15.27,15.36,0.0,2.213,0.0,40.44,964.0,2018-10-27 01:00:00
1540598400.0,14.88,15.25,14.31,0.0,1.375,0.0,36.03,964.0,2018-10-27 02:00:00
1540602000.0,14.55,15.23,13.14,0.0,0.991,0.0,36.28,963.0,2018-10-27 03:00:00
1540605600.0,14.3,15.21,12.71,0.0,1.083,0.0,32.96,964.0,2018-10-27 04:00:00
1540609200.0,14.29,15.18,12.84,0.0,1.058,0.0,41.97,964.0,2018-10-27 05:00:00
1540612800.0,14.32,15.17,12.18,0.0,1.12,0.0,53.31,964.0,2018-10-27 06:00:00
