x,y,y1,air_temp,wind_speed,air_pressure,rel_humidity,sol_irr,meteo_timestamp,skin_datetime,meteo_datetime
1668934812,11.01,11.3111,5.005124968750008,4.094305558472225,930.2536111111117,77.4180555555556,95.75138888888883,1668934801.247,2022-11-20 10:00:12,2022-11-20 10:00:01.247
1668935412,11.16,11.3272,5.12234722805555,4.2214999975,930.2381944444456,75.81666666666665,88.53472222222233,1668935401.316,2022-11-20 10:10:12,2022-11-20 10:10:01.316
1668936012,11.21,11.3207,5.0167083083333255,4.054906597691399,930.2286111111107,75.57499999999999,96.94861111111142,1668936001.249,2022-11-20 10:20:12,2022-11-20 10:20:01.249
1668936612,11.11,11.3009,5.030308587638874,4.241305555138892,930.2529119585676,76.11690207156317,131.39858757062117,1668936601.266,2022-11-20 10:30:12,2022-11-20 10:30:01.266
1668937212,10.93,11.32,5.080056303847024,3.7061944505555586,930.2210827467517,76.54832052113251,170.19880213639667,1668937201.241,2022-11-20 10:40:12,2022-11-20 10:40:01.241
1668937812,10.8,11.3118,5.164694440833343,3.9467777733333502,930.2255555555557,76.22916666666667,186.81249999999918,1668937801.34,2022-11-20 10:50:12,2022-11-20 10:50:01.340
1668938412,10.78,11.2919,5.364527790138883,4.520694435180541,930.2609722222234,74.60833333333333,171.156944444445,1668938401.269,2022-11-20 11:00:12,2022-11-20 11:00:01.269
1668939012,11.24,11.2971,5.477277793611109,5.171913692471275,930.1926388888892,72.6069444444446,167.77361111111168,1668939001.265,2022-11-20 11:10:12,2022-11-20 11:10:01.265
1668939612,11.47,11.3131,5.533225693651133,4.136041655972233,930.1902306967991,71.83745291902066,166.35988700565082,1668939601.253,2022-11-20 11:20:12,2022-11-20 11:20:01.253
1668940212,11.05,11.3109,5.608514392930334,3.344458331111108,930.1935923559016,71.37548238708284,164.48774505263836,1668940201.245,2022-11-20 11:30:12,2022-11-20 11:30:01.245
1668940812,11.3,11.319,5.678305559027766,2.8626249983333416,930.1656944444458,70.44166666666668,184.63194444444582,1668940801.281,2022-11-20 11:40:12,2022-11-20 11:40:01.281
1668941412,11.17,11.3206,5.7490972270833325,3.187111108749992,930.1676388888891,71.02499999999992,202.53611111111002,1668941401.41,2022-11-20 11:50:12,2022-11-20 11:50:01.410
1668942012,10.8,11.3167,5.788513872222217,3.1311886326581084,930.0515277777777,72.87499999999991,176.8527777777767,1668942001.322,2022-11-20 12:00:12,2022-11-20 12:00:01.322
1668942612,10.57,11.3175,5.720303666585884,3.47095833194445,929.8947467274857,73.04742057979084,168.46553633725333,1668942601.44,2022-11-20 12:10:12,2022-11-20 12:10:01.440
1668943212,10.75,11.2991,5.676572368011958,3.3501505829290914,929.7910755119591,72.89302315945467,168.55691414038003,1668943201.456,2022-11-20 12:20:12,2022-11-20 12:20:01.456
1668943812,11.07,11.3177,5.640722231111109,3.095041670000009,929.7125,72.97638888888882,214.44166666666663,1668943801.298,2022-11-20 12:30:12,2022-11-20 12:30:01.298
1668944412,10.51,11.3079,5.7438750165277845,2.9827222248611256,929.6059722222227,74.77916666666665,213.17083333333247,1668944401.259,2022-11-20 12:40:12,2022-11-20 12:40:01.259
1668945012,11.56,11.3201,5.798972178611124,3.117375006388892,929.4729166666675,73.75833333333334,170.34722222222248,1668945001.257,2022-11-20 12:50:12,2022-11-20 12:50:01.257
1668945612,10.72,11.3024,5.892722218194442,4.328878060965166,929.3304166666675,72.57638888888883,151.13888888888914,1668945601.265,2022-11-20 13:00:12,2022-11-20 13:00:01.265
1668946212,10.74,11.2855,5.889836640889825,3.9479999925,929.3090842749531,72.22019774011301,162.74272598870084,1668946201.249,2022-11-20 13:10:12,2022-11-20 13:10:01.249
1668946812,10.33,11.3196,5.86050290256765,3.313249994305558,929.181437860826,71.59951529745916,176.95616220555166,1668946801.264,2022-11-20 13:20:12,2022-11-20 13:20:01.264
1668947412,11.52,11.3086,5.9258175576245256,2.8487993256082333,929.2133333333335,70.34190613026819,233.444731800765,1668947401.301,2022-11-20 13:30:12,2022-11-20 13:30:01.301
1668948012,10.76,11.3038,5.9090972231944425,3.6398611105555503,928.9173611111117,69.19166666666659,173.7416666666675,1668948001.247,2022-11-20 13:40:12,2022-11-20 13:40:01.247
1668948612,10.9,11.2939,5.971652789444451,2.7753194427777834,928.8784722222225,69.12361111111125,177.76527777777838,1668948601.267,2022-11-20 13:50:12,2022-11-20 13:50:01.267
1668949212,10.65,11.286,6.007416690555568,2.5794776544892497,928.7527777777776,68.83055555555559,159.75833333333253,1668949201.259,2022-11-20 14:00:12,2022-11-20 14:00:01.259
1668949812,10.83,11.2953,6.1114799834463165,1.8781527798194497,928.7495409604525,68.23637005649717,191.4791431261767,1668949801.245,2022-11-20 14:10:12,2022-11-20 14:10:01.245
1668950412,10.58,11.2767,6.231757782751867,2.1208333382777833,928.4880131826741,67.97803672316401,168.9930320150667,1668950401.261,2022-11-20 14:20:12,2022-11-20 14:20:01.261
1668951012,10.5,11.2578,6.385611123194441,1.9291944465972086,928.4754166666668,67.77638888888892,181.2749999999994,1668951001.248,2022-11-20 14:30:12,2022-11-20 14:30:01.248
1668951612,10.6,11.2904,6.429722190694449,2.274874999444442,928.3566666666666,68.25000000000009,122.52638888888832,1668951601.233,2022-11-20 14:40:12,2022-11-20 14:40:01.233
1668952212,11.16,11.3022,6.1529721972222085,2.422736112833325,928.0681944444442,71.96250000000008,52.22222222222234,1668952201.337,2022-11-20 14:50:12,2022-11-20 14:50:01.337
