x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y,y16
1668442201.294,6.6125000166667,4.04,10.13,260.92107923216,932.15901639344,47.967213114754,0.44262295081967,0,0,0,0,0,0,0,0,12.345901639344,0
1668442261.228,7.1121666783333,4.43,11.38,250.21934005577,932.1186440678,47.152542372881,0,0,0,0,0,0,0,0,0,12.321694915254,0
1668442321.227,9.6454999533333,5.9,12.33,258.78529673306,932.09333333333,47.333333333333,0.21666666666667,0,0,0,0,0,0,0,0,12.438333341667,0
1668442381.233,7.663166665,5.44,10.57,253.19885078522,932.13166666667,47.4,0.5,0,0,0,0,0,0,0,0,12.426166725,0
1668442441.234,6.386166695,3.03,9.33,248.21967893111,932.13833333333,48.083333333333,0.38333333333333,0,0,0,0,0,0,0,0,12.475166775,0
1668442501.228,9.5531667133333,7.5099998,11.51,247.24129183101,932.09666666667,47.766666666667,0,0,0,0,0,0,0,0,0,12.501166566667,0
1668442561.224,8.4510000266667,3.28,12.36,243.30762951069,932.18166666667,46.8,0.25,0,0,0,0,0,0,0,0,12.689500016667,0
1668442621.222,4.332499985,1.93,8.09,245.81386899718,932.255,46.783333333333,0.65,0,0,0,0,0,0,0,0,12.664000183333,0
1668442681.232,7.534833335,5.09,11.49,251.37529759774,932.17333333333,48.75,0,0,0,0,0,0,0,0,0,12.599166666667,0
1668442741.304,7.589999985,4.17,12.68,256.74588819389,932.15,46.316666666667,0,0,0,0,0,0,0,0,0,12.615,0
1668442801.262,7.65100004,5.6,11.21,255.23187523367,932.07666666667,46.883333333333,0,0,0,0,0,0,0,0,0,12.501499775,0
1668442861.234,8.0534999833333,5.2200003,11.93,248.59781166906,932.00666666667,46.75,0,0,0,0,0,0,0,0,0,12.460666808333,0
1668442921.236,8.69833335,4.5099998,12.64,249.94441688695,931.95833333333,47.683333333333,0,0,0,0,0,0,0,0,0,12.446833116667,0
1668442981.242,9.600833275,6.75,13.139999,254.84964438239,931.93166666667,47.416666666667,0,0,0,0,0,0,0,0,0,12.516833,0
1668443041.249,5.0908332966667,2,8.809999,254.39089244266,932.01833333333,46.383333333333,0,0,0,0,0,0,0,0,0,12.572499833333,0
1668443101.236,5.2691666183333,2.8799999,8.1,261.36825970576,932.015,48.1,0,0,0,0,0,0,0,0,0,12.570333183333,0
1668443161.23,5.69716667,3.2400002,8.190001,250.78529254243,932.00333333333,46.85,0,0,0,0,0,0,0,0,0,12.588166583333,0
1668443221.226,6.474333335,3.4900002,10.58,263.48246594948,932.065,47.1,0,0,0,0,0,0,0,0,0,12.700666966667,0
1668443281.311,8.68549999,5.15,11.74,256.52706679266,932.03,47.666666666667,0,0,0,0,0,0,0,0,0,12.60850005,0
1668443341.233,7.8566666583333,3.16,12.08,266.54925220654,932.01333333333,45.833333333333,0,0,0,0,0,0,0,0,0,12.709499966667,0
1668443401.266,9.2341666,4.67,11.75,254.74483607062,932.03333333333,47.833333333333,0,0,0,0,0,0,0,0,0,12.7330001,0
1668443461.234,7.5983333383333,4.45,11.719999,242.2463142488,932.01,45.483333333333,0,0,0,0,0,0,0,0,0,12.673666983333,0
1668443521.243,7.7833332766667,5.27,10.7300005,247.93947171533,931.96333333333,47.683333333333,0,0,0,0,0,0,0,0,0,12.616333333333,0
1668443581.233,7.6894999433333,5.29,10.46,251.91403261108,931.98,47.85,0,0,0,0,0,0,0,0,0,12.662000066667,0
1668443641.227,6.584333385,4.59,8.530001,258.43031489938,932.04666666667,47.75,0,0,0,0,0,0,0,0,0,12.712000166667,0
1668443701.265,6.048500005,4.1400003,8.7699995,258.22910611471,932.03666666667,48.816666666667,0,0,0,0,0,0,0,0,0,12.585666616667,0
1668443761.237,9.2143332966667,6.2799997,10.7699995,262.20811716638,931.92166666667,49.533333333333,0,0,0,0,0,0,0,0,0,12.508666608333,0
1668443821.279,6.32733332,4.31,9.3,254.55834537173,931.94333333333,47.5,0,0,0,0,0,0,0,0,0,12.543166433333,0
1668443881.236,6.2886667033333,4.52,8.35,229.47210074069,931.94666666667,47.35,0,0,0,0,0,0,0,0,0,12.558999783333,0
1668443941.228,5.40683331,3.22,8.86,242.27236024996,931.93666666667,49.45,0,0,0,0,0,0,0,0,0,12.5093333,0
1668444001.242,4.8258333466667,2.44,9.190001,234.3574083942,931.97333333333,48.116666666667,0,0,0,0,0,0,0,0,0,12.546332991667,0
1668444061.245,7.5556666216667,2.97,11.54,257.2193341939,931.98166666667,47.233333333333,0,0,0,0,0,0,0,0,0,12.555833108333,0
1668444121.232,7.09416667,3.85,12.37,226.10138570935,931.95333333333,47.016666666667,0,0,0,0,0,0,0,0,0,12.481666575,0
1668444181.233,6.94099997,4.02,11.63,238.66177588398,931.90833333333,48.616666666667,0,0,0,0,0,0,0,0,0,12.406333333333,0
1668444241.234,6.532333315,3.27,9.46,250.46461187159,931.89333333333,50.15,0,0,0,0,0,0,0,0,0,12.3635,0
1668444301.24,7.4391667033333,4.2799997,10.71,246.31161756578,931.87166666667,49.283333333333,0,0,0,0,0,0,0,0,0,12.3425,0
1668444361.245,7.3189999683333,4.7799997,11.4800005,243.70652774938,931.87166666667,48.883333333333,0,0,0,0,0,0,0,0,0,12.362,0
1668444421.232,4.943666705,2.1,8.9,232.72725831481,931.94666666667,47.8,0,0,0,0,0,0,0,0,0,12.394,0
1668444481.241,6.614499985,3.44,10.89,259.40532039887,931.96333333333,48.716666666667,0,0,0,0,0,0,0,0,0,12.425000133333,0
1668444541.241,7.5188333166667,0.84,10.84,249.87690752858,931.98833333333,46.166666666667,0,0,0,0,0,0,0,0,0,12.496833308333,0
1668444601.46,3.548666635,1.6299999,7.96,211.43478857677,932.04666666667,46.383333333333,0,0,0,0,0,0,0,0,0,12.498,0
1668444661.241,8.1894915423729,5.2799997,10.89,243.62159207975,931.98833333333,48.2,0,0,0,0,0,0,0,0,0,12.469166591667,0
1668444721.246,7.7143333283333,4.73,10.86,256.22715596532,932.00666666667,45.9,0,0,0,0,0,0,0,0,0,12.50866655,0
1668444781.247,7.7103333766667,5.29,11.16,255.39419002121,932.01833333333,46.033333333333,0,0,0,0,0,0,0,0,0,12.498000041667,0
1668444841.251,6.2101667,2.69,10.35,237.29280266649,931.98166666667,45.366666666667,0,0,0,0,0,0,0,0,0,12.486333458333,0
1668444901.344,7.0018332983333,3.3,11.7,222.78294064911,931.97166666667,45.95,0,0,0,0,0,0,0,0,0,12.498000066667,0
1668444961.244,6.120000035,4.16,8.46,250.67809448528,931.98833333333,47.166666666667,0,0,0,0,0,0,0,0,0,12.530832916667,0
1668445021.259,5.894833345,3.1799998,8.6,236.34234671088,931.99333333333,45.533333333333,0,0,0,0,0,0,0,0,0,12.591166633333,0
1668445081.258,5.8553333116667,3.4900002,8.62,227.82602431564,932.015,46.45,0,0,0,0,0,0,0,0,0,12.56099995,0
1668445141.319,6.0901666783333,2.6,8.96,244.12476409547,931.98666666667,45.933333333333,0,0,0,0,0,0,0,0,0,12.546166633333,0
1668445201.362,6.3955000083333,3.48,7.91,254.09525468356,932.04,45.033333333333,0,0,0,0,0,0,0,0,0,12.643333516667,0
1668445261.238,4.7151666483333,2.17,6.88,252.47889402329,932.00169491525,45.338983050847,0,0,0,0,0,0,0,0,0,12.5177965,0
1668445321.244,7.0956666683333,3.97,12.57,243.70276708617,931.92666666667,47.466666666667,0,0,0,0,0,0,0,0,0,12.51399985,0
1668445381.253,5.627666665,3.17,9.76,254.56167722647,932.01833333333,45.2,0,0,0,0,0,0,0,0,0,12.649666666667,0
1668445441.246,5.4986666716667,2.52,9.71,245.54416702181,932.01,46.983333333333,0,0,0,0,0,0,0,0,0,12.535499658333,0
1668445501.37,5.8261666766667,3.53,10.690001,289.08397056267,931.95737704918,50.16393442623,0,0,0,0,0,0,0,0,0,12.461147540984,0
1668445561.25,5.9691666683333,4.38,7.65,275.79100196706,932.05423728813,45.559322033898,0,0,0,0,0,0,0,0,0,12.688305050847,0
1668445621.256,3.2355,1.6299999,4.84,313.36010477526,932.11666666667,49.633333333333,0,0,0,0,0,0,0,0,0,12.4781667,0
1668445681.322,1.8780000033333,0.6,2.97,337.91576724092,931.90833333333,50.166666666667,0,0,0,0,0,0,0,0,0,12.239333441667,0
1668445741.248,1.3385000096667,0.31,2.1399999,356.30438268641,931.815,48.966666666667,0,0,0,0,0,0,0,0,0,12.243333633333,0
1668445801.434,1.4276666605,0.38,2.7,339.24772755205,931.85245901639,48.311475409836,0,0,0,0,0,0,0,0,0,12.304590221311,0
1668445861.267,1.5020000016667,0.98,2.42,296.64175741233,931.81525423729,54.627118644068,0,0,0,0,0,0,0,0,0,12.096610177966,0
1668445921.28,1.4738333233333,0.79,2.23,300.787647952,931.71166666667,53.516666666667,0,0,0,0,0,0,0,0,0,11.848666416667,0
1668445981.268,1.1674999915,0.17,2.21,320.04591140093,931.71666666667,51.483333333333,0,0,0,0,0,0,0,0,0,11.928333516667,0
1668446041.266,2.1331666583333,0.6,4.3599997,248.11949251238,931.80833333333,51.15,0,0,0,0,0,0,0,0,0,12.036499858333,0
1668446101.335,1.7795,0.76,3.17,250.44035641069,931.9,51.866666666667,0,0,0,0,0,0,0,0,0,12.017333391667,0
1668446161.283,1.5505263068421,0.78000003,2.35,272.52491208583,931.92280701754,50.508771929825,0,0,0,0,0,0,0,0,0,12.068421052632,0
1668446221.349,1.620833334,0.93,2.24,291.36889009208,932.00333333333,50.133333333333,0,0,0,0,0,0,0,0,0,12.1285,0
1668446281.27,1.9994999928333,0.46999997,3.4299998,311.2305850395,931.99833333333,57.683333333333,0,0,0,0,0,0,0,0,0,11.874000025,0
1668446341.273,2.312833335,1.3399999,4.57,271.41974345961,931.84,57.766666666667,0,0,0,0,0,0,0,0,0,11.588499958333,0
1668446401.436,3.504333345,1.1899999,5.9700003,301.28556358376,931.99833333333,55.633333333333,0,0,0,0,0,0,0,0,0,11.817499966667,0
1668446461.289,2.7724999993333,0.91999996,4.3,304.748832292,931.945,57.35,0,0,0,0,0,0,0,0,0,11.683666758333,0
1668446521.242,2.103499995,0.32,3.45,325.80548317074,931.85333333333,59.016666666667,0,0,0,0,0,0,0,0,0,11.461166675,0
1668446581.239,1.7131666878333,0.25,3.1200001,339.25905542658,931.77166666667,60.133333333333,0,0,0,0,0,0,0,0,0,11.435666933333,0
1668446641.244,2.43266666,1.25,3.4599998,323.76408160318,931.74333333333,59.483333333333,0,0,0,0,0,0,0,0,0,11.352666583333,0
1668446701.245,1.9561016922034,0.65999997,3.23,6.1658933737968,931.84833333333,53.316666666667,0,0,0,0,0,0,0,0,0,11.48216665,0
1668446761.291,1.687377044918,0.61,3.09,38.949627287931,931.9,52.533333333333,0,0,0,0,0,0,0,0,0,11.518999783333,0
1668446821.236,1.8501694825424,0.71999997,3.25,120.54971345568,931.92,56.066666666667,0,0,0,0,0,0,0,0,0,11.49499975,0
1668446881.235,1.6016666666667,0.52,2.8899999,115.45088903775,931.96666666667,55.433333333333,0,0,0,0,0,0,0,0,0,11.474666533333,0
1668446941.245,5.610833325,1.5600001,8.1,184.96941468849,932.00166666667,62.483333333333,0,0,0,0,0,0,0,0,0,11.411500041667,0
1668447001.338,5.1609835901639,2.97,7.04,197.47586653927,932.10166666667,62.583333333333,0,0,0,0,0,0,0,0,0,11.4036668,0
1668447061.236,4.7518644152542,3.22,6.35,174.55783371316,932.15,60.866666666667,0,0,0,0,0,0,0,0,0,11.463666216667,0
1668447121.236,6.0148332983333,3.48,8.780001,181.33187912343,932.15166666667,60.3,0,0,0,0,0,0,0,0,0,11.4594998,0
1668447181.235,6.07883332,4.13,9.25,175.12842317191,932.12666666667,57.95,0,0,0,0,0,0,0,0,0,11.399666666667,0
1668447241.24,5.6170000283333,3,8.5,180.38230980859,932.10166666667,61.533333333333,0,0,0,0,0,0,0,0,0,11.401666716667,0
1668447301.257,5.9248333366667,3.67,7.37,187.20393955031,932.09666666667,57.933333333333,0,0,0,0,0,0,0,0,0,11.383666683333,0
1668447361.236,6.0508333333333,2.8200002,8.559999,189.64151607448,932.05166666667,58.383333333333,0,0,0,0,0,0,0,0,0,11.3214996,0
1668447421.248,5.6264999983333,3.6,7.29,169.8663241459,932.06166666667,57.7,0,0,0,0,0,0,0,0,0,11.408999983333,0
1668447481.241,5.53283334,3.89,7.4900002,169.12941967826,932.125,59.133333333333,0,0,0,0,0,0,0,0,0,11.489499875,0
1668447541.319,5.4451667133333,3.48,8.280001,181.86413975435,932.13333333333,59.4,0,0,0,0,0,0,0,0,0,11.44316705,0
1668447601.276,6.22899997,3.8799999,7.8599997,173.70515654889,932.10833333333,58.7,0,0,0,0,0,0,0,0,0,11.428166816667,0
1668447661.235,5.9915000183333,4,8,190.19728905878,932.10338983051,60.915254237288,0,0,0,0,0,0,0,0,0,11.338474559322,0
1668447721.234,5.367999975,2.99,7.09,199.14139588375,932.02833333333,61.316666666667,0,0,0,0,0,0,0,0,0,11.202666791667,0
1668447781.245,5.0684999783333,2.35,6.6099997,185.0769275642,932.00166666667,60.683333333333,0,0,0,0,0,0,0,0,0,11.310666625,0
1668447841.237,4.831333335,2.58,6.8199997,201.45127218282,932.07166666667,63.533333333333,0,0,0,0,0,0,0,0,0,11.34933325,0
1668447901.233,5.3878333116667,3.1100001,7.4900002,207.17207628816,932.06166666667,60.333333333333,0,0,0,0,0,0,0,0,0,11.237999958333,0
1668447961.233,4.9108333316667,2.96,6.8900003,217.61161831549,932.06,62.916666666667,0,0,0,0,0,0,0,0,0,11.245499733333,0
1668448021.235,3.552666655,2.19,5.0099998,194.10875714732,932.14333333333,59.9,0,0,0,0,0,0,0,0,0,11.403500066667,0
1668448081.299,4.2845000133333,2.35,5.87,194.70362504053,932.18666666667,57.2,0,0,0,0,0,0,0,0,0,11.4335003,0
1668448141.237,4.8209999916667,3.01,6.41,185.05648825189,932.20833333333,57.233333333333,0,0,0,0,0,0,0,0,0,11.4438334,0
1668448201.262,4.5829999733333,3,6.56,203.94307627073,932.22333333333,59.4,0,0,0,0,0,0,0,0,0,11.412500066667,0
1668448261.244,5.1184999883333,3.1200001,6.62,204.91235153601,932.16166666667,61.833333333333,0,0,0,0,0,0,0,0,0,11.20400005,0
1668448321.25,4.2059999666667,2.34,6.12,205.85137005208,932.07,62.066666666667,0,0,0,0,0,0,0,0,0,11.102666666667,0
1668448381.24,3.7283333533333,1.74,5.65,220.22039690186,932.015,61.85,0,0,0,0,0,0,0,0,0,11.013499608333,0
1668448441.244,4.0408333366667,2.45,6,215.56636266715,931.99,63.85,0,0,0,0,0,0,0,0,0,10.991833216667,0
1668448501.243,3.2141666583333,1.36,5.2599998,218.51383404201,932.00166666667,62.616666666667,0,0,0,0,0,0,0,0,0,10.926833433333,0
1668448561.245,3.2350000034483,1.54,5.4,198.54776846224,931.99482758621,64.465517241379,0,0,0,0,0,0,0,0,0,10.927413810345,0
1668448621.273,3.1778333133333,1.38,5.84,213.66925319644,932.02166666667,62.066666666667,0,0,0,0,0,0,0,0,0,10.938500033333,0
1668448681.236,3.9698333316667,2.59,5.7599998,188.85854536747,932.04666666667,63.55,0,0,0,0,0,0,0,0,0,10.922000083333,0
1668448741.233,3.3806666833333,2.06,4.68,195.57532698634,932.07333333333,60.8,0,0,0,0,0,0,0,0,0,10.879666666667,0
1668448801.26,3.2440000016667,2.05,4.88,195.94989336955,932.075,63.05,0,0,0,0,0,0,0,0,0,10.899666666667,0
1668448861.261,2.4871666683333,1.1600001,3.9099998,191.76771897046,932.105,63.5,0,0,0,0,0,0,0,0,0,10.918833333333,0
1668448921.225,1.2733333328333,0.22,3.55,221.43514789002,932.075,60.433333333333,0,0,0,0,0,0,0,0,0,10.867,0
1668448981.227,1.7606666698333,0.13,3.2599998,340.57101863965,931.99,65.966666666667,0,0,0,0,0,0,0,0,0,10.725333358333,0
1668449041.23,2.4691666675,0.4,4.19,356.31555111579,931.90666666667,63.883333333333,0,0,0,0,0,0,0,0,0,10.551833183333,0
1668449101.237,2.084500003,0.49,3.52,2.4568334068329,931.91166666667,63.883333333333,0,0,0,0,0,0,0,0,0,10.503666225,0
1668449161.245,1.2748333316667,0.07,2.6100001,312.67359529368,931.87833333333,63.2,0,0,0,0,0,0,0,0,0,10.482832916667,0
1668449221.225,1.13966667,0.15,2.6399999,338.53858328291,931.92166666667,63.183333333333,0,0,0,0,0,0,0,0,0,10.518833258333,0
1668449281.226,1.6551666635,0.46999997,2.96,334.1175156793,931.98333333333,61.883333333333,0,0,0,0,0,0,0,0,0,10.568666366667,0
1668449341.231,1.9043333381667,0.3,3.86,337.34261591332,932.07,62.75,0,0,0,0,0,0,0,0,0,10.561999975,0
1668449401.325,2.9546666783333,2.01,3.7400002,349.45759492604,931.975,68.933333333333,0,0,0,0,0,0,0,0,0,10.1858333,0
1668449461.23,2.908333345,1.54,3.7400002,352.68182626641,931.80833333333,70.516666666667,0,0,0,0,0,0,0,0,0,9.8761666,0
1668449521.228,2.672833325,1.4399999,4,346.04148865303,931.78666666667,72.05,0,0,0,0,0,0,0,0,0,9.76933305,0
1668449581.23,2.456166675,1.26,3.67,348.84479244087,931.785,71.866666666667,0,0,0,0,0,0,0,0,0,9.6485001333333,0
1668449641.239,2.9338333366667,2.0700002,3.78,338.1434235738,931.73333333333,72.733333333333,0,0,0,0,0,0,0,0,0,9.41266665,0
1668449701.269,2.6956666666667,1.95,3.6,335.58056352837,931.68333333333,70.916666666667,0,0,0,0,0,0,0,0,0,9.1936666666667,0
1668449761.233,2.7144999983333,1.8299999,3.81,342.80218407259,931.695,71.766666666667,0,0,0,0,0,0,0,0,0,9.1215,0
1668449821.233,2.6450000016667,1.8100001,3.4099998,347.45874508289,931.73833333333,73.366666666667,0,0,0,0,0,0,0,0,0,9.1443333333333,0
1668449881.247,2.40716667,1.49,3.5900002,350.31068641813,931.79833333333,72.683333333333,0,0,0,0,0,0,0,0,0,9.17633325,0
1668449941.248,1.7660000016667,1.03,2.66,351.01970144322,931.88666666667,71.25,0,0,0,0,0,0,0,0,0,9.2781666166667,0
1668450001.266,1.4856666806667,0.62,2.35,356.18498448579,931.96833333333,73.466666666667,0,0,0,0,0,0,0,0,0,9.3751666666667,0
1668450061.233,1.2837288135593,0.52,2.19,355.48707297855,931.97333333333,74.383333333333,0,0,0,0,0,0,0,0,0,9.3596666666667,0
1668450121.232,1.3681666645,0.65999997,2.06,328.56884729425,931.965,75.866666666667,0,0,0,0,0,0,0,0,0,9.318833325,0
1668450181.288,0.96983606459016,0.25,1.8799999,326.91963007573,931.94833333333,74.15,0,0,0,0,0,0,0,0,0,9.17900005,0
1668450241.23,1.2800000050847,0.69,1.95,335.70771638925,931.945,76.183333333333,0,0,0,0,0,0,0,0,0,9.1656666666667,0
1668450301.268,1.5778333333333,0.91,2.19,325.71952490637,932.00833333333,76.683333333333,0,0,0,0,0,0,0,0,0,9.1751666666667,0
1668450361.233,1.6246666716667,1.01,2.5,319.66995876249,932.055,76.533333333333,0,0,0,0,0,0,0,0,0,9.1551666666667,0
1668450421.313,1.5783333466667,1.02,2.0700002,321.34859581372,932.06833333333,76.116666666667,0,0,0,0,0,0,0,0,0,9.1095,0
1668450481.23,1.4138333383333,0.98,2,340.68424004944,932.06,76.75,0,0,0,0,0,0,0,0,0,9.0931666666667,0
1668450541.23,1.2390000051667,0.71999997,1.8799999,347.43780818925,932.04833333333,76,0,0,0,0,0,0,0,0,0,9.1098333333333,0
1668450601.256,1.026499997,0.48000002,1.5899999,340.48256989748,932.05,76.266666666667,0,0,0,0,0,0,0,0,0,9.1218333333333,0
1668450661.242,0.76283333533333,0.24000001,1.45,352.66270034851,932.07,76.633333333333,0,0,0,0,0,0,0,0,0,9.142,0
1668450721.244,0.792666668,0.21,1.54,2.5622702587239,932.08,75.916666666667,0,0,0,0,0,0,0,0,0,9.1678334666667,0
1668450781.242,1.82883334,1.22,2.67,7.5639079188943,932.13333333333,77.566666666667,0,0,0,0,0,0,0,0,0,9.16500025,0
1668450841.245,2.0293333533333,1.4,2.6299999,2.7510495782881,932.15666666667,77.566666666667,0,0,0,0,0,0,0,0,0,9.0623334083333,0
1668450901.29,1.780166675,1.33,2.29,355.6063855047,932.145,75.15,0,0,0,0,0,0,0,0,0,9.0055000166667,0
1668450961.25,1.9015000116667,1.52,2.41,345.33400463222,932.17833333333,74.516666666667,0,0,0,0,0,0,0,0,0,9.0071665916667,0
1668451021.228,1.91249999,1.4100001,2.44,344.10052982708,932.18644067797,76.35593220339,0,0,0,0,0,0,0,0,0,9.0164403898305,0
1668451081.23,1.527833325,0.95,2.15,333.30581255066,932.195,74.983333333333,0,0,0,0,0,0,0,0,0,9.0079999666667,0
1668451141.232,1.391999994,0.83000004,1.8,330.76376864479,932.20333333333,76.25,0,0,0,0,0,0,0,0,0,9.0146666333333,0
1668451201.322,1.5598333433333,0.93,1.97,332.54458379074,932.20163934426,74.049180327869,0,0,0,0,0,0,0,0,0,8.9949180163934,0
1668451261.238,1.4180000033333,1,2.03,328.86920977404,932.19830508474,75.440677966102,0,0,0,0,0,0,0,0,0,8.9577964576271,0
1668451321.234,1.4114999858333,0.88,1.9399999,337.71943140437,932.17666666667,76.85,0,0,0,0,0,0,0,0,0,8.9526668166667,0
1668451381.239,1.4933333233333,1.0699999,1.96,346.61155952004,932.18666666667,75.833333333333,0,0,0,0,0,0,0,0,0,8.9540001666667,0
1668451441.246,1.4099999933333,1,1.8399999,354.86662071199,932.14166666667,75.2,0,0,0,0,0,0,0,0,0,8.9468338333333,0
1668451501.237,1.689,1.15,2.3700001,358.52461273542,932.14,76.15,0,0,0,0,0,0,0,0,0,8.9638329166667,0
1668451561.24,1.8421666616667,1.25,2.3799999,353.97639484996,932.175,78.083333333333,0,0,0,0,0,0,0,0,0,8.9438334166667,0
1668451621.234,1.6916071553571,1.12,2.3,357.94387764897,932.14912280702,77.421052631579,0,0,0,0,0,0,0,0,0,8.9047368421053,0
1668451681.246,1.4658333416667,1.02,1.97,1.2975367624934,932.11833333333,74.616666666667,0,0,0,0,0,0,0,0,0,8.8696666666667,0
1668451741.254,1.3858333233333,0.98999995,1.9799999,1.6457095216622,932.10333333333,73.9,0,0,0,0,0,0,0,0,0,8.866,0
1668451801.268,1.5803333433333,1.05,2.27,1.4632923744309,932.10333333333,75.65,0,0,0,0,0,0,0,0,0,8.889,0
1668451861.236,1.884333325,1.1899999,2.4299998,356.42908721847,932.12666666667,76.5,0,0,0,0,0,0,0,0,0,8.898,0
1668451921.239,1.8334999933333,1.4100001,2.3200002,352.00550454333,932.16166666667,75.483333333333,0,0,0,0,0,0,0,0,0,8.8585,0
1668451981.31,1.6375000083333,1.05,2.33,350.88703564705,932.12666666667,74.866666666667,0,0,0,0,0,0,0,0,0,8.8141661,0
1668452041.235,1.832833335,1.37,2.34,347.25238170097,932.11333333333,73.666666666667,0,0,0,0,0,0,0,0,0,8.8063327,0
1668452101.27,2.14883334,1.27,2.74,348.53400077526,932.12833333333,74.616666666667,0,0,0,0,0,0,0,0,0,8.8096661666667,0
1668452161.236,2.1288333316667,1.58,2.69,347.42049987169,932.12833333333,76.1,0,0,0,0,0,0,0,0,0,8.7863338833333,0
1668452221.248,2.17433333,1.6899999,2.78,340.2615514427,932.115,75.766666666667,0,0,0,0,0,0,0,0,0,8.7404999,0
1668452281.24,1.9914999883333,1.38,2.6299999,336.31584054758,932.095,75.183333333333,0,0,0,0,0,0,0,0,0,8.7138333083333,0
1668452341.234,2.0599999983333,1.4,2.6299999,337.38535262918,932.10833333333,75.783333333333,0,0,0,0,0,0,0,0,0,8.7239999583333,0
1668452401.25,1.9753333416667,1.55,2.33,342.38229387107,932.07833333333,77.266666666667,0,0,0,0,0,0,0,0,0,8.6730001833333,0
1668452461.236,1.8976666616667,1.4,2.31,339.80326641582,932.04833333333,76.7,0,0,0,0,0,0,0,0,0,8.6033333333333,0
1668452521.233,1.82466667,1.4300001,2.16,336.11400096983,932.01166666667,75.883333333333,0,0,0,0,0,0,0,0,0,8.5531661,0
1668452581.23,1.615333325,1.3,2.09,327.72745169812,931.99666666667,75.266666666667,0,0,0,0,0,0,0,0,0,8.5274997416667,0
1668452641.227,1.6078333316667,1.0899999,2.1399999,334.83576997666,932.04833333333,77.433333333333,0,0,0,0,0,0,0,0,0,8.6153332833333,0
1668452701.263,1.6866666683333,1.35,2.24,341.51769924396,932.08833333333,78.016666666667,0,0,0,0,0,0,0,0,0,8.6421666666667,0
1668452761.297,2.1153333416667,1.39,2.75,346.67111780708,932.13333333333,78.283333333333,0,0,0,0,0,0,0,0,0,8.6296666,0
1668452821.229,1.90033333,1.45,2.3899999,344.67503025744,932.085,76.916666666667,0,0,0,0,0,0,0,0,0,8.489666325,0
1668452881.226,1.5773333466667,1.11,2.0700002,337.26519125812,932.065,76.166666666667,0,0,0,0,0,0,0,0,0,8.4859999083333,0
1668452941.227,1.2960000031667,0.74,1.7,339.668294529,932.08166666667,76.016666666667,0,0,0,0,0,0,0,0,0,8.547999875,0
1668453001.329,1.1465000013333,0.82,1.6299999,346.08867657169,932.125,75.083333333333,0,0,0,0,0,0,0,0,0,8.6446666666667,0
1668453061.23,1.2050000031667,0.82,1.64,343.39983214347,932.15166666667,75.766666666667,0,0,0,0,0,0,0,0,0,8.6808335333333,0
1668453121.23,1.1228333296667,0.75,1.53,331.379344992,932.17666666667,75.2,0,0,0,0,0,0,0,0,0,8.6721666666667,0
1668453181.232,1.1001666576667,0.65,1.48,312.02483721873,932.175,77.4,0,0,0,0,0,0,0,0,0,8.6681666666667,0
1668453241.239,0.702166666,0.4,1.15,312.41991582947,932.15666666667,74.8,0,0,0,0,0,0,0,0,0,8.66983345,0
1668453301.232,0.70762711966102,0.44,0.95,306.64040605224,932.14833333333,78.55,0,0,0,0,0,0,0,0,0,8.7561666333333,0
1668453361.224,0.61316666866667,0.39000002,0.96000004,289.99951063416,932.15666666667,77.383333333333,0,0,0,0,0,0,0,0,0,8.79550035,0
1668453421.227,0.4914999985,0.08,0.91,267.04344829331,932.18166666667,74.033333333333,0,0,0,0,0,0,0,0,0,8.8781666666667,0
1668453481.234,0.51766666783333,0.22,1.1,205.54039153547,932.225,74.066666666667,0.26666666666667,0,0,0,0,0,0,0,0,8.9718333416667,0
1668453541.272,0.48966667066667,0.15,0.78000003,103.31701179262,932.245,75.75,1,0,0,0,0,0,0,0,0,9.011499925,0
1668453601.259,0.64416666883333,0.37,0.96000004,99.270063827041,932.255,76.716666666667,1,0,0,0,0,0,0,0,0,9.007333325,0
1668453661.226,0.47183333333333,0.19,0.83000004,101.8400363778,932.26333333333,76,1,0,0,0,0,0,0,0,0,9.0301670166667,0
1668453721.229,0.494500001,0.26,0.81000006,103.93747921882,932.27,75.983333333333,1,0,0,0,0,0,0,0,0,9.0516666666667,0
1668453781.312,0.58133333716667,0.41,0.89,96.755368214059,932.27333333333,76.133333333333,1,0,0,0,0,0,0,0,0,9.0868333333333,0
1668453841.226,0.59866666883333,0.3,0.9,57.023990681301,932.28,74.3,1,0,0,0,0,0,0,0,0,9.0996666666667,0
1668453901.243,1.0551666683333,0.39000002,1.5,6.7206260877123,932.28666666667,76.416666666667,1,0,0,0,0,0,0,0,0,9.111,0
1668453961.23,1.3188333366667,0.89,1.74,3.1588179163223,932.30166666667,78.6,1,0,0,0,0,0,0,0,0,9.0848333333333,0
1668454021.251,0.67950000416667,0.27,1.22,21.933156514842,932.28166666667,76.7,1,0,0,0,0,0,0,0,0,9.0815,0
1668454081.24,0.5028333355,0.19,0.86,40.395426138661,932.22833333333,76.166666666667,1,0,0,0,0,0,0,0,0,9.0816666666667,0
1668454141.238,0.69633333766667,0.07,1.28,359.15880056845,932.18666666667,77,1,0,0,0,0,0,0,0,0,9.0946666666667,0
